label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13	col_14
2	821 m^2	-0.2856	badminton	Lise, Vani, Tony	1.8183 N	guinea pig	-263	572	-0.0738	706	136	1.9389	0.3986	1140	-0.5375
3	2281 m^2	-1.1332	tennis	Andrew	-0.1334 N	cat	85	1223	-0.8777	-570	-322	0.7985	0.486	218	-0.927
2	488 m^2	-0.4169	ice hockey	Eriq	1.272 N	rat	429	-3	-1.2267	-197	60	1.8574	0.0619	4	-0.7895
0	921 m^2	1.0383	basketball	Chris	-0.9158 N	pig	-375	423	-0.4324	1093	1112	1.182	0.2666	-41	-0.4392
1	325 m^2	0.076	soccer	INAN	1.1404 N	ferret	1159	-1551	-0.0204	-310	-272	0.7557	0.4838	365	0.3758
3	643 m^2	0.3612	tennis	Vani, Lise, Tony	-0.1271 N	hamster	1011	661	0.9917	1610	2061	1.2514	1.9707	1095	-0.7396
3	1798 m^2	0.472	golf	Reilly, Fabrice	0.7861 N	hamster	1322	1886	0.101	-6	-1600	0.4853	1.0261	1350	-0.5107
0	1097 m^2	0.9927	football	Eriq	0.8502 N	pig	58	1153	1.374	1567	847	-0.0563	-0.9043	301	1.9417
1	1024 m^2	1.2685	soccer	Andrew, Reilly, Sam	-1.4366 N	rabbit	-1683	1096	-0.8589	-875	552	-1.0902	0.396	1185	-0.1799
1	536 m^2	0.4874	track & field	Eriq	-0.7015 N	fish	77	1610	-0.7573	661	N/A	-1.2051	0.4365	-95	-0.4208
1	-965 m^2	1.1376	soccer	Inan	1.0356 N	rabbit	-382	-582	0.761	-881	-614	-0.2595	0.2486	449	-0.1248
0	-1436 m^2	0.9336	baseball	Eriq	0.7008 N	pig	1975	835	0.524	468	-113	0.5311	-0.1633	2677	0.0024
3	1504 m^2	-0.3268	golf	Reilly	0.9583 N	bird	178	?	0.1136	1002	343	1.0465	1.9964	662	-0.5431
1	-83 m^2	0.6953	track & field	Michael	-0.4412 N	fish	1666	835	-0.272	-1399	356	0.1079	0.0596	1482	0.2001
3	1195 m^2	-0.7286	motor sports	Fabrice, Andrew	0.6638 N	cat	971	2105	0.0565	1728	615	-0.2453	1.3252	687	-0.9359
0	1000 m^2	0.3917	football	Eriq	0.927 N	pig	832	57	0.9322	1222	133	0.0103	0.6022	978	0.37
3	584 m^2	-0.3972	tennis	Reilly, Sam	-0.1224 N	bird	-43	468	-0.2208	8	2346	1.0398	1.7846	909	-0.2779
0	724 m^2	0.1352	baseball	Eriq	-0.9564 N	pig	-426	388	1.0762	-1289	21	3.232	-0.3383	1136	-0.1249
3	1115 m^2	0.9116	motor sports	Andrew	0.7374 N	hamster	306	1094	1.2896	-20	-282	0.5522	0.9737	2120	0.321
3	1597 m^2	0.369	tennis	Sam	-1.5521 N	cat	945	1667	-0.1505	832	659	0.4525	1.1704	-8	0.0468
0	657 m^2	1.1809	baseball	Eriq	1.9941 N	None	1191	1000	0.4742	1557	994	-0.2381	0.4349	1512	-0.1025
3	-426 m^2	0.7155	tennis	Reilly, Andrew	1.1749 N	hamster	1381	628	0.6944	1708	494	1.3769	1.2473	-612	-0.6768
1	314 m^2	-0.8507	track & field	Inan	0.3296 N	rabbit	658	-701	0.7588	881	-459	0.5547	1.059	442	0.1125
3	1785 m^2	-0.105	motor sports	Sam, Andrew, Reilly	0.542 N	bird	81	356	0.2213	2464	-1159	0.5133	2.1166	776	-0.8037
0	447 m^2	-0.2206	basketball	Eriq	-0.0647 N	pig	-216	1009	0.5755	-209	994	0.1329	-0.1462	-242	0.0777
0	-251 m^2	0.4138	baseball	Eriq	-0.0421 N	pig	2495	138	0.5109	20	251	1.4095	-0.0784	24	0.7726
3	762 m^2	1.175	tennis	Inan	-0.1933 N	bird	1733	1313	1.7568	658	483	0.7403	0.3888	157	-0.5303
0	-561 m^2	0.1405	basketball	Eriq	-1.4753 N	pig	-641	1265	-0.5671	-1066	856	0.0502	-0.0028	606	-0.7225
3	1844 m^2	0.0556	motor sports	Fabrice, Reilly, Andrew	-1.3737 N	cat	1137	1090	2.0324	72	278	0.9134	2.6075	1630	-0.7318
3	969 m^2	0.0791	tennis	Reilly, Fabrice, Sam	0.3051 N	cat	2839	2056	0.3777	993	383	1.5946	0.7642	118	1.9629
3	-984 m^2	1.0814	motor sports	Fabrice	1.5695 N	hamster	1581	303	1.3781	1070	69	0.6443	0.4596	1317	0.3253
0	-128 m^2	0.5927	football	Michael	2.4253 N	pig	455	164	0.5171	533	930	0.6529	-0.8641	123	-0.1257
3	-786 m^2	0.3509	MOTOR SPORTS	Reilly	0.4494 N	hamster	292	1020	0.0051	-225	-1450	0.6972	0.7658	653	0.0947
0	-576 m^2	0.4774	basketball	Eriq	0.9831 N	pig	297	601	2.0158	-1085	598	0.7589	0.3211	759	-0.5181
2	579 m^2	1.665	boxing	Michael	1.5257 N	dog	2230	748	0.4241	421	1423	1.21	0.6382	738	0.7731
1	-407 m^2	1.0454	track & field	Inan	0.3976 N	rabbit	-1375	270	0.2476	831	371	0.0974	-0.5474	1429	-1.3623
3	1378 m^2	0.1112	golf	Fabrice, Andrew, Reilly	-0.181 N	bird	487	-124	-0.2564	1357	-301	0.6316	1.3636	1537	-0.3541
1	388 m^2	1.2141	track & field	Michael	0.1189 N	fish	-1299	1094	0.8141	79	691	1.2027	1.4766	1096	0.3533
0	-393 m^2	1.3732	running	Chris, Lise, Tony	-0.0717 N	pig	763	959	0.43	-703	?	0.3511	0.6383	-45	0.3842
0	845 m^2	0.8162	running	Eriq	-0.9731 N	pig	452	-389	0.8024	1337	-78	-0.1176	-0.8925	468	1.1524
1	-830 m^2	2.2387	soccer	Inan	-0.3995 N	rabbit	71	653	0.0607	-453	418	1.4475	0.4436	15	0.1324
1	-509 m^2	0.0801	soccer	Inan	-0.3356 N	rabbit	1999	-911	0.0838	-65	-569	-0.024	0.7409	1009	-0.2206
2	1062 m^2	0.8411	badminton	Chris, Lise	-0.3367 N	rat	738	-104	-0.2941	125	802	0.0697	-1.8882	1483	0.7227
3	980 m^2	-0.5274	golf	Andrew	-0.6958 N	bird	-34	2042	1.5985	537	-1206	0.8696	2.5647	-1503	0.0774
0	1367 m^2	1.1647	track & field	Andrew, Fabrice	0.3749 N	pig	907	758	-0.3543	616	-1203	0.5232	-0.6981	-792	0.684
3	331 m^2	0.3232	TENNIS	Chris	0.5125 N	hamster	107	1392	1.8066	761	766	2.0401	0.6623	1783	-0.1814
0	947 m^2	1.232	basketball	Eriq	1.7006 N	Pig	833	1081	-0.3052	-8	862	1.1932	0.4244	1359	-0.1028
2	1446 m^2	-0.5148	badminton	Tony, Chris, Lise	0.3592 N	reptile	-300	-408	1.2149	565	754	1.0124	-0.6429	347	-0.6743
1	821 m^2	1.0072	soccer	Inan	0.1071 N	fish	-1017	-30	0.0244	-507	-427	-0.1933	0.4556	450	-1.374
0	-561 m^2	0.3606	football	Eriq	0.1657 N	PIG	610	736	-0.1288	610	542	0.6422	0.9054	1714	1.3904
3	-359 m^2	0.6185	motor sports	Andrew, Fabrice	-0.2144 N	bird	2610	1154	1.385	-231	1456	0.9564	0.9451	1410	-1.4239
0	-213 m^2	1.4902	basketball	Eriq	-0.6243 N	PIG	851	219	-0.8122	1457	895	1.0402	0.4441	NULL	-0.1083
1	-665 m^2	-0.0111	soccer	Michael	0.0379 N	rabbit	-213	-134	1.4843	-545	483	0.3441	0.2081	636	0.8107
1	-695 m^2	1.6831	track & field	Michael	-0.4812 N	chicken	1154	213	0.0912	153	-175	-1.5837	1.8613	1162	0.5924
0	-525 m^2	0.6857	baseball	Lise	-0.7871 N	pig	-93	1447	1.7551	-1182	1396	0.9373	1.0938	125	-0.4388
0	-398 m^2	1.6374	football	Eriq	0.3049 N	pig	-1384	605	-1.104	801	677	2.4394	0.6944	622	1.0844
3	184 m^2	-0.8839	motor sports	Andrew, Reilly, Fabrice	0.7677 N	cat	1291	1267	0.0918	609	81	2.4358	0.0651	366	-0.0269
2	3106 m^2	-0.4565	boxing	Tony, Vani, Lise	0.8499 N	reptile	938	-1985	0.3715	187	861	2.0951	-1.4105	1883	0.2021
0	-370 m^2	1.3837	football	Eriq	1.6826 N	pig	-1017	763	0.7383	1420	n/a	-0.0081	0.8033	455	-0.0458
2	1233 m^2	0.9794	boxing	Chris, Tony, Lise	1.1798 N	guinea pig	-2125	-276	-0.4229	68	-122	-0.9598	1.464	1061	0.4304
3	1333 m^2	0.015	golf	Sam, Reilly	-0.3082 N	hamster	1984	642	1.0756	1612	-931	-0.233	2.0888	2186	-0.1564
0	-1064 m^2	1.2489	baseball	Eriq	0.7679 N	pig	1033	508	1.5465	-234	1395	0.4382	-0.6839	2148	0.4375
2	1654 m^2	-0.6608	ice hockey	Chris	0.4856 N	reptile	327	1012	-2.0089	867	-273	0.6988	0.6398	977	0.4863
0	-672 m^2	-0.0408	volleyball	Eriq	-0.2691 N	pig	1425	1029	0.1405	1215	-48	1.2422	-0.5808	1337	-1.3014
0	-530 m^2	0.527	ice hockey	Eriq	-1.042 N	pig	-1381	450	-1.1131	2226	-37	0.2235	0.3254	1085	0.25
0	1374 m^2	0.2567	basketball	Eriq	0.859 N	pig	71	1946	0.2952	1004	2373	0.278	-0.2891	1425	-0.4292
2	826 m^2	-0.5163	ice hockey	Lise	0.6473 N	rat	1605	-430	0.244	23	319	0.3213	0.3576	-257	-0.3217
1	-110 m^2	0.387	track & field	Michael	-0.1421 N	chicken	53	296	-0.8244	1923	1913	-0.1455	0.9254	1480	-0.3776
2	2458 m^2	-0.0869	ice hockey	Tony, Lise, Chris	-0.4754 N	rat	888	-98	1.3555	74	-924	1.0129	-0.8854	1562	-0.3495
1	-972 m^2	-0.0894	soccer	Michael	1.4615 N	chicken	2179	180	0.4687	724	-606	0.6225	0.7788	-166	-0.3015
0	-400 m^2	1.7063	football	Eriq	0.0115 N	pig	1189	602	0.6829	-99	2518	0.8192	0.2083	-59	1.835
1	-306 m^2	0.5526	volleyball	Michael	-0.4161 N	chicken	732	896	0.9564	1167	-952	0.5043	0.321	508	0.2382
2	2828 m^2	1.0588	volleyball	Vani, Tony	-0.2341 N	n/a	-656	-50	-1.2285	1227	-214	0.6751	0.5434	-8	1.5939
2	1283 m^2	0.7029	badminton	Tony, Chris, Lise	1.6916 N	RAT	-408	-231	1.0369	-576	1583	0.4243	0.4467	104	0.7038
2	1312 m^2	1.0158	badminton	Tony, Lise	1.2376 N	rat	-654	-953	-0.238	1459	-1554	-0.39	1.3534	542	0.9415
1	-201 m^2	-0.6401	track & field	Inan	-0.9289 N	chicken	575	1376	1.0995	653	45	1.2023	-0.0938	1821	-0.116
1	-542 m^2	1.2038	track & field	Michael	0.9412 N	fish	-293	-423	0.7621	877	-711	-0.2589	1.5775	1044	-1.3372
1	-778 m^2	0.7888	track & field	Inan	0.9709 N	ferret	896	82	0.0607	624	-12	-0.0546	0.1169	-120	0.3229
3	900 m^2	0.7795	tennis	Fabrice, Andrew	-0.0176 N	hamster	1127	1133	-1.3928	638	1874	0.2147	-0.516	1584	1.0636
0	684 m^2	0.8374	basketball	Eriq	-0.3875 N	pig	145	732	-0.0213	1348	651	1.3319	1.216	151	0.4802
0	-1664 m^2	1.4422	football	Eriq	0.1034 N	pig	953	1050	0.638	-319	763	0.1288	0.1263	-32	0.0773
2	1663 m^2	0.2723	boxing	Vani, Tony, Lise	-0.2729 N	rat	416	-1564	0.3511	1025	-205	-0.6557	1.2432	37	-0.0011
0	-50 m^2	0.7305	running	Eriq	-0.7222 N	pig	934	244	0.2719	1817	216	1.4305	0.1351	1248	0.7174
0	477 m^2	0.1375	basketball	Eriq	1.2026 N	pig	1604	885	0.373	-1329	611	0.5942	0.3359	1536	1.1091
2	2010 m^2	-0.2356	badminton	Eriq	0.583 N	dog	1134	259	0.4196	726	-642	2.355	0.1974	-561	1.563
2	231 m^2	-0.0959	badminton	Chris, Tony	0.7368 N	dog	657	1235	-0.6071	1668	-1427	0.0007	1.308	1123	-0.8067
3	1043 m^2	-0.0756	golf	Fabrice	-0.6671 N	hamster	1263	2410	0.6456	1166	730	0.8843	2.1491	1007	-0.2509
2	992 m^2	0.7473	boxing	Tony	-0.2758 N	dog	2005	-1079	2.1923	382	1134	-0.3079	-1.5212	462	-0.4629
2	904 m^2	-0.2922	BADMINTON	Sam, Reilly, Andrew	0.1435 N	dog	560	55	0.4662	2949	232	1.075	0.4442	301	-0.5468
1	368 m^2	0.6743	track & field	Inan	-0.9191 N	ferret	2964	-917	-0.9251	1145	-626	-1.3248	0.2483	-374	0.8272
3	1350 m^2	1.0055	motor sports	aNDREW, fABRICE, sAM	0.2847 N	hamster	1346	1122	-0.4049	777	-455	0.0935	0.2715	82	N/A
3	3003 m^2	0.74	golf	Andrew	-1.2439 N	hamster	590	467	0.7949	1637	-1413	0.6704	-0.0748	916	0.4665
2	218 m^2	0.2847	volleyball	Eriq	-0.3719 N	pig	713	585	0.041	2363	-2043	1.1787	0.0733	772	0.4407
0	1087 m^2	1.572	football	Eriq	0.2491 N	pig	1831	1124	0.7876	408	1337	1.7657	0.377	1286	-0.468
1	-1120 m^2	1.2189	soccer	Michael	1.5417 N	chicken	-253	-1015	-0.3269		-684	0.8569	0.5969	1681	-0.8411
2	1182 m^2	-0.4489	volleyball	Tony, Vani	-0.7094 N	rat	-122	-28	2.0218	-361	625	0.9973	-0.4748	216	0.4649
3	478 m^2	-0.3201	tennis	Andrew, Sam, Fabrice	-0.1458 N	cat	1245	1453	-0.0273	-100	-715	1.2763	1.5209	332	-0.5157
0	-1069 m^2	1.4827	football	Eriq	0.4111 N	pig	-344	1549	1.0639	-539	1082	-0.4942	1.2382	-403	1.0913
0	1220 m^2	0.689	running	Eriq	0.7321 N	pig	1361	430	-0.1708	1111	440	0.7993	0.3009	183	0.7147
0	797 m^2	-0.4816	football	Tony, Chris	-1.4259 N	pig	2169	957	3.2737	332	470	-0.4345	1.2315	-142	0.8446
2	940 m^2	-0.3693	motor sports	Vani, Chris, Tony	0.9395 N	guinea pig	-282	216	-0.6825	369	48	1.6894	-0.3526	-268	0.2242
1	-870 m^2	0.392	track & field	Michael	1.2845 N	ferret	1001	19	-0.4286	-187	-928	1.8618	0.3777	110	-0.6988
0	-132 m^2	-0.2961	running	Eriq	0.0628 N	pig	-1182	529	0.4556	886	625	0.2791	-1.6367	364	-0.0425
1	-721 m^2	-0.7989	soccer	Michael	-0.438 N	rabbit	1875	2233	0.1764	-1259	1068	-0.1549	-0.3966	562	-0.2345
3	297 m^2	0.5272	tennis	Fabrice, Sam, Reilly	0.1249 N	hamster	326	1166	0.146	1778	224	1.2836	-0.3019	NULL	-0.0373
2	276 m^2	0.1422	ICE HOCKEY	Chris, Tony	0.825 N	rat	118	979	1.3694	83	-1584	1.5447	-0.2785	-180	-0.5742
0	751 m^2	-0.2054	running	Eriq	-0.2022 N	pig	741	678	-0.5565	865	433	0.8769	1.7398	600	1.0425
0	131 m^2	0.6661	football	Eriq	-0.8571 N	pig	872	801	1.4673	-227	1932	0.5944	0.4076	1430	0.701
2	1557 m^2	0.7818	badminton	Vani, Chris	1.6042 N	dog	226	-285	0.4013	1010	-272	2.1945	0.3532	632	0.3601
0	-14 m^2	0.0215	running	Eriq	0.5443 N	pig	1596	8	-0.0006	-483	1465	1.705	0.3916	-19	0.0893
3	268 m^2	0.8234	tennis	Fabrice, Sam, Reilly	-1.4941 N	chicken	2565	1084	1.6181	1970	502	0.1655	0.8527	2909	0.3413
3	1272 m^2	-0.4856	golf	Fabrice, Sam, Reilly	-1.0131 N	bird	1674	821	0.9266	-75	280	1.0389	0.7		-0.5707
2	325 m^2	1.0929	volleyball	Tony	0.9899 N	guinea pig	951	-986	-0.1544	431	-962	2.2126	-0.4192	15	1.9294
0	-202 m^2	2.0566	baseball	Eriq	-1.874 N	pig	2116	851	-0.8539	-535	753	-0.0492	0.7572	1007	0.7054
1	448 m^2	1.1912	track & field	Inan	0.922 N	chicken	816	322	-0.0372	1613	840	-0.8795	1.0667	229	0.2176
0	385 m^2	0.8574	running	Eriq	-0.7944 N	pig	1396	1621	1.0344	-1390	150	0.7393	0.4358	479	0.9581
0	229 m^2	1.2613	football	Eriq	0.7532 N	pig	1977	586	0.8357	-70	2202	-0.1015	-0.5549	398	0.3185
3	670 m^2	0.4155	tennis	inan	-0.6582 N	bird	1968	210	0.4538	1557	755	1.8326	0.2662	-272	0.4457
2	940 m^2	-0.1463	volleyball	Lise, Tony	0.8053 N	guinea pig	-1093	-934	0.9564	857	329	-0.1358	-0.1749	1412	-0.7677
3	142 m^2	0.7482	motor sports	Andrew	0.6084 N	bird	-436	2502	0.3852	-54	-906	1.4705	1.9019	2501	0.3628
3	1148 m^2	0.8074	motor sports	FABRICE, SAM	0.1676 N	dog	1136	2666	0.5889	2122	42	0.8654	2.2578	562	0.5061
2	908 m^2	-0.297	badminton	Chris	0.8736 N	dog	-242	655	0.437	771	-932	0.2263	0.9347	-57	0.1437
1	-415 m^2	1.1717	soccer	Inan	0.7192 N	fish	1804	874	0.3527	-136	33	0.4337	1.2306	-149	-1.4521
3	375 m^2	0.5317	motor sports	Reilly, Fabrice	0.3844 N	bird	1265	736	1.968	2266	2309	0.5261	2.0575	7	-0.099
2	227 m^2	-0.2359	ice hockey	Vani, Chris	-0.2121 N	guinea pig	1239	-1340	1.1714	292	-966	-0.5075	0.9394	1571	0.4325
1	-294 m^2	0.627	track & field	Inan	-0.6582 N	fish	-200	-1431	0.973	458	-156	-0.5924	0.1954	1263	0.289
3	1353 m^2	1.0919	motor sports	Andrew	-0.0683 N	hamster	1171	1854	-0.1362	1356	860	0.1385	-0.8959	-1075	-0.0385
3	-67 m^2	0.3416	tennis	Fabrice, Reilly, Sam	1.1509 N	guinea pig	-954	-844	0.6744	2383	117	0.9423	1.88	768	0.2363
2	1412 m^2	-0.4857	ice hockey	Tony, Vani, Chris	0.6799 N	reptile	899	731	0.5428	555	622	2.0946	0.3246	701	-0.247
3	920 m^2	-0.0723	motor sports	Sam, Fabrice	-0.5694 N	cat	-833	955	-0.0339	382	1910	0.7288	-0.2698	619	-1.141
1	709 m^2	0.8299	soccer	Michael	0.7052 N	RABBIT	639	876	-1.4471	-1352	2174	0.6422	1.9795	1699	0.3023
1	710 m^2	0.3795	soccer	Eriq	0.6013 N	ferret	441	-691	-1.4915	126	-379	0.6076	1.0428	-718	-0.0833
1	-266 m^2	0.5327	track & field	Inan	-0.1956 N	chicken	-547	1879	0.6927	1143	804	1.2702	-0.052	634	0.3186
0	611 m^2	0.4918	baseball	Eriq	?	pig	720	1248	0.2942	217	-691	1.2127	0.1766	196	0.7811
1	1033 m^2	0.6462	soccer	Chris	-0.637 N	chicken	50	271	0.2519	-300	701	0.1571	-0.1944	215	0.1475
1	-944 m^2	0.4976	track & field	Michael	0.9599 N	ferret	823	782	-0.5473	-1121	1618	1.0927	1.0105	2117	0.8889
0	-225 m^2	1.0112	baseball	Eriq	0.282 N	pig	2231	1095	-0.8315	1281	1324	-0.1149	-1.3309	1813	2.2252
1	112 m^2	-0.3547	soccer	Inan	0.2126 N	rabbit	952	1092	-0.0142	-18	-1326	-0.8933	-0.3229	521	0.3821
1	-132 m^2	0.4623	soccer	Inan	0.0228 N	ferret	156	-384	0.0723	1144	-625	0.424	0.9839	-189	-0.2862
1	685 m^2	0.1126	track & field	Michael	0.9458 N	fish	-920	-580	0.4538	791	-443	-0.0208	0.6511	248	-0.0726
3	749 m^2	0.205	golf	andrew, reilly	0.1607 N	bird	1410	1837	0.8317	486	1420	-0.3724	-0.1994	211	-0.1612
2	NULL	-0.8848	badminton	Vani	0.5915 N	rat	-500	-1134	0.5788	?	-173	0.3016	0.7082	199	0.3214
3	527 m^2	-0.3729	tennis	Fabrice	0.3431 N	?	2139	253	0.795	633	443	2.1336	1.3549	-741	0.0957
3	1657 m^2	0.6294	golf	REILLY, FABRICE, ANDREW	0.2354 N	hamster	92	670	0.5595	1820	-1180	-0.0135	1.4381	2013	-0.4091
0	850 m^2	0.8611	running	Eriq	1.6028 N	pig	1560	590	-0.5767	1348	274	0.6369	0.3439	901	1.6669
1	-1161 m^2	1.2763	soccer	Inan	2.0633 N	rabbit	2057	248	-0.1469	-192	1601	0.6027	1.0454	581	None
0	191 m^2	0.8953	basketball	Eriq	-0.0307 N	pig	926	598	0.8995	-696	607	-0.3012	-0.516	948	
3	1094 m^2	-0.9574	motor sports	Fabrice	-1.1991 N	cat	1616	499	1.488	1269	-997	1.6289	1.487	840	0.7013
1	359 m^2	0.1837	track & field	Inan	-1.3575 N	rabbit	649	54	2.3172	680	-102	-0.0967	0.8341	-312	0.1351
3	220 m^2	1.3729	golf	Sam, Andrew	-0.6432 N	bird	3237	2086	0.9924	1312	792	1.0575	1.7739	261	0.7094
1	-98 m^2	0.6189	track & field	Vani	-1.6313 N	Ferret	-499	-891	-0.9686	1418	-637	1.2978	0.8553	1080	-0.4686
1	-482 m^2	0.5265	track & field	Inan	0.5766 N	chicken	-766	717	0.093	-150	-656	0.9488	0.0903	480	-0.4985
2	623 m^2	0.254	volleyball	Vani, Tony, Lise	0.1032 N	rat	1673	2	0.6401	538	-894	0.718	-1.6426	480	-0.4665
0	-47 m^2	0.8026	baseball	Eriq	0.6438 N	pig	1200	733	0.6788	403	237	1.7757	-0.0226	-71	1.3227
2	364 m^2	-0.3205	ice hockey	Lise	1.4613 N	reptile	41	1055	1.4368	125	-1720	0.7981	-0.5741	-199	-0.1518
3	351 m^2	0.2017	golf	Fabrice	-0.7046 N	pig	2830	38	0.3448	198	687	0.2103	0.3442	233	-0.204
0	908 m^2	-0.3104	basketball	Eriq	-0.7535 N	pig	776	418	0.3924	1590	1070	1.5274	0.6161	-645	1.2572
3	1541 m^2	0.906	motor sports	Fabrice, Reilly, Andrew	0.5042 N	hamster	934	2268	-0.5068	873	538	-0.499	0.6922	1788	1.4859
2	1460 m^2	0.2145	ice hockey	Vani	0.6858 N	reptile	?	-344	1.0053	2004	-692	1.5402	-0.551	1589	0.0664
0	-2339 m^2	0.5645	basketball	Eriq	-0.43 N	pig	-251	891	1.6745	2160	n/a	0.4464	-0.1063	502	0.2173
2	624 m^2	n/a	badminton	tony, vani, lise	0.0077 N	guinea pig	-340	-229	0.6339	-1002	756	1.6764	-0.5244	168	-1.1025
0	481 m^2	-0.401	baseball	Eriq	0.2383 N	pig	-1320	2738	0.9842	323	1165	-0.6708	0.6813	164	0.978
1	474 m^2	0.6141	track & field	Inan	0.3157 N	chicken	-742	57	-0.5257	886	900	-0.2411	0.7099	334	0.1112
2	-308 m^2	0.0	boxing	Chris, Vani, Tony	0.289 N	dog	672	1225	-1.144	971	671	0.9348	1.0748	-124	-1.4856
0	398 m^2	-0.0227	basketball	Eriq	0.5786 N	pig	912	1105	-0.4711	1329	377	1.4941	-0.2044	1062	1.7229
1	357 m^2	0.6317	golf	Michael	1.1817 N	fish	887	131	0.9017	1210	-163	-0.1666	1.2343	1189	-0.5975
0	-901 m^2	0.2146	football	Eriq	0.7049 N	pig	2336	150	0.6255	-337	-393	1.4389	-0.5271	127	-0.4112
3	2044 m^2	1.3223	motor sports	Andrew	0.3144 N	cat	-576	1537	1.1932	1608	-496	0.5371	1.8297	2230	-0.1231
2	804 m^2	0.1502	boxing	Eriq	0.0929 N	dog	1430	-453	0.1375	316	-23	1.9311	-0.2429	1633	-0.2698
3	1877 m^2	-0.2403	golf	Reilly, Andrew, Fabrice	-0.3485 N	bird	1882	1248	1.1778	1258	864	1.0309	0.7203	310	0.4477
1	1391 m^2	1.5743	track & field	Inan	1.452 N	ferret	-229	1212	1.482	313	685	1.3731	-0.1571	757	-1.3811
0	263 m^2	1.2667	baseball	Eriq	-0.1185 N	pig	1120	None	0.8838	667	1714	-1.3042	0.5318	1084	0.6601
3	1215 m^2	1.5471	motor sports	Fabrice, Andrew, Reilly	-0.0051 N	hamster	1495	291	0.5672	1326	-510	2.1927	-0.0729	-1153	-0.9653
3	n/a	-0.1237	golf	Reilly, Fabrice, Andrew	1.2332 N	hamster	2108	909	0.421	1403	734	1.5176	1.1937	203	-0.1897
3	1125 m^2	0.244	golf	Inan	-0.1953 N	bird	2316	1292	1.696	1432	-770	0.5268	-0.0996	1505	-0.8991
1	-1002 m^2	1.0632	track & field	Michael	-2.0999 N	chicken	-975	857	1.3845	908	-444	-0.2932	1.6097	597	-0.0355
0	130 m^2	0.8814	baseball	Michael	0.0418 N	pig	371	152	0.7214	1309	594	-0.3493	-0.0638	973	0.7919
2	884 m^2	0.3325	soccer	Michael	-0.5824 N	rat	-477	-920	0.7601	1941	1907	0.1562	-0.4429	1025	0.3291
3	-390 m^2	0.8055	tennis	Reilly, Fabrice, Sam	-0.9344 N	hamster	-540	1729	0.1815	1087	738	0.1176	1.2745	2343	-0.1032
0	811 m^2	0.6407	football	Eriq	0.0946 N	pig	365	420	0.4387	-329	1348	0.4834	-0.2955	-463	0.2458
1	-373 m^2	0.9159	track & field	Inan	1.6415 N	chicken	666	1193	0.8697	-178	-399	1.5292	1.3774	335	0.2036
1	-210 m^2	0.3116	soccer	Michael	-1.3647 N	rabbit	1085	-116	-0.568	552	1232	-0.035	1.6911	1183	1.5404
2	-22 m^2	-0.4726	badminton	Lise	0.4762 N	dog	527	911	-0.4348	1900	864	0.9721	-0.805	428	0.0657
2	999 m^2	-0.388	boxing	Chris, Lise	1.0478 N	rat	771	-1678	-0.8402	1089	-332	-1.0534	0.725	1836	-0.2555
2	265 m^2	0.6901	boxing	Tony, Vani	0.2774 N	dog	n/a	203	1.4722	487	816	1.6043	0.1032	-48	1.0912
1	-13 m^2	0.6477	track & field	Inan	?	rabbit	621	-150	0.1499	1322	-720	0.9306	1.6258	608	1.1929
3	1645 m^2	-0.1902	tennis	Sam, Fabrice, Andrew	2.4582 N	hamster	1804	1283	0.0665	-556	1874	0.3179	1.1916	470	0.8859
1	-975 m^2	0.2277	soccer	Lise	1.7978 N	rabbit	622	-597	0.055	930	1333	-0.2782	1.737	1223	0.5306
3	-65 m^2	0.678	motor sports	Reilly, Sam, Andrew	0.3491 N	hamster	N/A	1631	-0.7487	498	-2349	2.4023	0.0584	-424	-0.3207
0	67 m^2	1.309	basketball	Eriq	0.4343 N	pig	3037	1699	0.3501	686	25	0.4455	0.7514	241	0.4419
2	348 m^2	0.7354	badminton	Lise, Tony, Chris	1.8897 N	GUINEA PIG	-470	145	0.5696	661	462	0.2797	0.2732	948	1.2869
3	886 m^2	1.459	Tennis	Fabrice, Sam	0.5318 N	hamster	764	825	0.3622	1055	1472	1.2441	1.5923	1938	-1.5851
